0.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000111e-01,3.000000000000000444e-01,4.000000000000000222e-01,5.000000000000000000e-01,6.000000000000000888e-01,7.000000000000000666e-01,8.000000000000000444e-01,9.000000000000000222e-01,1.000000000000000000e+00,1.100000000000000089e+00,1.200000000000000178e+00,1.300000000000000044e+00,1.400000000000000133e+00,1.500000000000000000e+00,1.600000000000000089e+00,1.700000000000000178e+00
-3.662109406832314562e-07,2.197265644099388737e-06,4.150390736867848318e-06,4.492187485993781593e-06,4.565429549074906390e-06,4.663086087930423673e-06,4.638671953216544352e-06,4.760742172038590070e-06,4.736328151011548471e-06,4.785156193065631669e-06,4.809570214092673268e-06,4.858398256146756466e-06,4.907226752948190551e-06,4.858398654050688492e-06,4.931640773975232150e-06,4.931640773975232150e-06,4.956054795002273750e-06,4.956054795002273750e-06
