1.000000000000000000e+00,4.150000000000000000e+02,7.850000000000000000e+02,1.180000000000000000e+03,1.533000000000000000e+03,1.916000000000000000e+03,2.258000000000000000e+03,2.526000000000000000e+03,2.879000000000000000e+03,3.230000000000000000e+03,3.580000000000000000e+03,3.837000000000000000e+03,4.206000000000000000e+03,4.414000000000000000e+03,4.833000000000000000e+03,5.466000000000000000e+03,6.332000000000000000e+03
0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+01,2.500000000000000000e+01,3.000000000000000000e+01,3.500000000000000000e+01,4.000000000000000000e+01,4.500000000000000000e+01,5.000000000000000000e+01,5.500000000000000000e+01,6.000000000000000000e+01,6.500000000000000000e+01,7.000000000000000000e+01,7.500000000000000000e+01,8.000000000000000000e+01
