1.000000000000000000e+00,1.401000000000000000e+03,2.702000000000000000e+03,3.929000000000000000e+03,5.071000000000000000e+03,6.269000000000000000e+03,7.397000000000000000e+03,8.251000000000000000e+03,9.337000000000000000e+03,1.052300000000000000e+04,1.390100000000000000e+04,1.614700000000000000e+04,1.843100000000000000e+04,1.915800000000000000e+04,2.218200000000000000e+04,2.692900000000000000e+04,3.018500000000000000e+04
0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+01,2.500000000000000000e+01,3.000000000000000000e+01,3.500000000000000000e+01,4.000000000000000000e+01,4.500000000000000000e+01,5.000000000000000000e+01,5.500000000000000000e+01,6.000000000000000000e+01,6.500000000000000000e+01,7.000000000000000000e+01,7.500000000000000000e+01,8.000000000000000000e+01
