1.988269984722137451e-01,2.093841880559921265e-01,2.199413776397705078e-01,2.287390232086181641e-01,2.392962127923965454e-01,2.498534023761749268e-01,2.586510479450225830e-01,2.692082524299621582e-01,2.797654271125793457e-01,2.885630726814270020e-01,2.991202771663665771e-01,3.096774518489837646e-01,3.184750974178314209e-01,3.290323019027709961e-01,3.395894765853881836e-01,3.483871519565582275e-01,3.589443266391754150e-01,3.695015013217926025e-01,3.782991766929626465e-01,3.888563513755798340e-01,3.994135260581970215e-01,4.099707305431365967e-01,4.187683761119842529e-01,4.293255507946014404e-01,4.398827552795410156e-01,4.486804008483886719e-01,4.592376053333282471e-01,4.697947800159454346e-01,4.785924255847930908e-01,4.891496300697326660e-01,4.997068047523498535e-01,5.085044503211975098e-01,5.190616250038146973e-01,5.296188592910766602e-01,5.384165048599243164e-01,5.489736795425415039e-01,5.595308542251586914e-01,5.683284997940063477e-01,5.788856744766235352e-01,5.894429087638854980e-01,5.982405543327331543e-01,6.087977290153503418e-01,6.193549036979675293e-01,6.299120783805847168e-01,6.387097239494323730e-01,6.492669582366943359e-01,6.598241329193115234e-01,6.686217784881591797e-01,6.791789531707763672e-01,6.897361278533935547e-01
6.985338330268859863e-01,6.897361278533935547e-01,6.791789531707763672e-01,6.686217784881591797e-01,6.598241329193115234e-01,6.492669582366943359e-01,6.387097239494323730e-01,6.299120783805847168e-01,6.193549036979675293e-01,6.087977290153503418e-01,5.982405543327331543e-01,5.894429087638854980e-01,5.788856744766235352e-01,5.683284997940063477e-01,5.595308542251586914e-01,5.489736795425415039e-01,5.384165048599243164e-01,5.296188592910766602e-01,5.190616250038146973e-01,5.085044503211975098e-01,4.997068047523498535e-01,4.891496300697326660e-01,4.785924255847930908e-01,4.697947800159454346e-01,4.592376053333282471e-01,4.486804008483886719e-01,4.398827552795410156e-01,4.293255507946014404e-01,4.187683761119842529e-01,4.099707305431365967e-01,3.994135260581970215e-01,3.888563513755798340e-01,3.782991766929626465e-01,3.695015013217926025e-01,3.589443266391754150e-01,3.483871519565582275e-01,3.395894765853881836e-01,3.290323019027709961e-01,3.184750974178314209e-01,3.096774518489837646e-01,2.991202771663665771e-01,2.885630726814270020e-01,2.797654271125793457e-01,2.692082524299621582e-01,2.586510479450225830e-01,2.498534023761749268e-01,2.392962127923965454e-01,2.287390232086181641e-01,2.199413776397705078e-01,2.093841880559921265e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,4.386000000000000000e+03,1.265700000000000000e+04,1.369700000000000000e+04,1.971500000000000000e+04,2.264600000000000000e+04,2.311400000000000000e+04,2.282700000000000000e+04,2.368000000000000000e+04,2.367600000000000000e+04,2.368600000000000000e+04,2.355900000000000000e+04,2.347600000000000000e+04,2.361400000000000000e+04,2.389300000000000000e+04,2.390400000000000000e+04,2.380200000000000000e+04,2.385800000000000000e+04,2.400400000000000000e+04,2.402400000000000000e+04,2.402400000000000000e+04,2.400900000000000000e+04,2.409000000000000000e+04,2.402600000000000000e+04,2.403100000000000000e+04
2.275200000000000000e+04,2.281700000000000000e+04,2.280100000000000000e+04,2.281000000000000000e+04,2.269200000000000000e+04,2.264700000000000000e+04,2.258900000000000000e+04,2.246400000000000000e+04,2.226300000000000000e+04,2.203100000000000000e+04,2.207600000000000000e+04,2.258600000000000000e+04,2.269700000000000000e+04,2.225600000000000000e+04,2.152000000000000000e+04,2.323700000000000000e+04,2.336400000000000000e+04,2.382600000000000000e+04,2.357700000000000000e+04,2.292500000000000000e+04,2.367400000000000000e+04,2.199400000000000000e+04,2.357800000000000000e+04,2.056600000000000000e+04,1.880300000000000000e+04,1.578700000000000000e+04,1.398500000000000000e+04,9.325000000000000000e+03,1.014300000000000000e+04,7.317000000000000000e+03,5.849000000000000000e+03,4.707000000000000000e+03,3.686000000000000000e+03,2.943000000000000000e+03,2.347000000000000000e+03,1.833000000000000000e+03,1.345000000000000000e+03,1.076000000000000000e+03,8.160000000000000000e+02,6.040000000000000000e+02,4.780000000000000000e+02,3.480000000000000000e+02,2.730000000000000000e+02,1.950000000000000000e+02,1.470000000000000000e+02,1.170000000000000000e+02,8.000000000000000000e+01,6.300000000000000000e+01,4.300000000000000000e+01,3.400000000000000000e+01
