0.000000000000000000e+00,6.206896551724137845e-02,1.241379310344827569e-01,1.862068965517241215e-01,2.482758620689655138e-01,3.103448275862069061e-01,3.724137931034482429e-01,4.344827586206896353e-01,4.965517241379310276e-01,5.586206896551724199e-01,6.206896551724138122e-01,6.827586206896552046e-01,7.448275862068964859e-01,8.068965517241378782e-01,8.689655172413792705e-01,9.310344827586206629e-01,9.931034482758620552e-01,1.055172413793103336e+00,1.117241379310344840e+00,1.179310344827586121e+00,1.241379310344827624e+00,1.303448275862068906e+00,1.365517241379310409e+00,1.427586206896551690e+00,1.489655172413792972e+00,1.551724137931034475e+00,1.613793103448275756e+00,1.675862068965517260e+00,1.737931034482758541e+00,1.800000000000000044e+00
8.789062500000000217e-04,8.789062500000000217e-04,8.789062500000000217e-04,8.789062500000000217e-04,8.789062500000000217e-04,8.789062500000000217e-04,8.789062500000000217e-04,8.789062500000000217e-04,1.757812500000000000e-02,6.328124999999999722e-02,1.089843750000000083e-01,1.546875000000000056e-01,2.039062500000000389e-01,2.496093749999999667e-01,2.988281250000000000e-01,3.445312500000000666e-01,3.937500000000000444e-01,4.429687500000000222e-01,4.921874999999999445e-01,5.414062499999998668e-01,5.906250000000000666e-01,6.363281250000000222e-01,6.890625000000001332e-01,7.382812500000000000e-01,7.875000000000000888e-01,8.367187500000001776e-01,8.859375000000000444e-01,9.351562499999999112e-01,9.843749999999998890e-01,1.037109374999999778e+00
