0.000000000000000000e+00,2.000000000000000042e-02,4.000000000000000083e-02,5.999999999999999778e-02,8.000000000000000167e-02,1.000000000000000056e-01,1.199999999999999956e-01,1.400000000000000133e-01,1.600000000000000033e-01,1.799999999999999933e-01,2.000000000000000111e-01,2.200000000000000011e-01,2.399999999999999911e-01,2.600000000000000089e-01,2.800000000000000266e-01,2.999999999999999889e-01,3.200000000000000067e-01,3.400000000000000244e-01,3.599999999999999867e-01,3.800000000000000044e-01
1.297119140625000000e+00,1.385742187500000000e+00,1.472753882408142090e+00,1.559765577316284180e+00,1.643554687500000000e+00,1.732177734375000000e+00,1.765209913253784180e+00,1.770043969154357910e+00,1.772460937500000000e+00,1.769238233566284180e+00,1.296313524246215820e+00,1.380102515220642090e+00,1.467114210128784180e+00,1.554931640625000000e+00,1.638720750808715820e+00,1.727343797683715820e+00,1.764404296875000000e+00,1.768432617187500000e+00,1.769238233566284180e+00,1.769238233566284180e+00
1.671000000000000000e+03,1.400000000000000000e+02,1.300000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.936000000000000000e+03,1.590000000000000000e+02,1.500000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
