9.273193478584289551e-01
9.305419921875000000e-01
9.313476681709289551e-01
9.337646365165710449e-01
9.329589605331420898e-01
9.329589605331420898e-01
9.394043087959289551e-01
9.410156011581420898e-01
9.490722417831420898e-01
9.627685546875000000e-01
9.700195193290710449e-01
9.708251953125000000e-01
9.853271245956420898e-01
1.001440405845642090e+00
1.021582007408142090e+00
1.683837920427322388e-01
1.522705107927322388e-01
1.530761718750000000e-01
1.482421904802322388e-01
1.562988311052322388e-01
1.522705107927322388e-01
1.595214903354644775e-01
1.514648497104644775e-01
1.474365293979644775e-01
1.522705107927322388e-01
1.458251923322677612e-01
1.498535126447677612e-01
1.562988311052322388e-01
1.538818329572677612e-01
1.522705107927322388e-01
1.579101532697677612e-01
1.579101532697677612e-01
1.554931700229644775e-01
1.571044921875000000e-01
1.667724549770355225e-01
1.740234345197677612e-01
1.828857362270355225e-01
2.046386748552322388e-01
4.270019531250000000e-01
9.611572027206420898e-01
9.547119140625000000e-01
9.466552734375000000e-01
9.426269531250000000e-01
9.345703125000000000e-01
9.361816644668579102e-01
9.385986328125000000e-01
9.369872808456420898e-01
9.281250238418579102e-01
9.329589605331420898e-01
9.257079958915710449e-01
